t,frame_idx,ear,ear_threshold,blink_rate,smile_mm,smile_amplitude_mm,brow_mm,brow_amplitude_mm,asymmetry,asymmetry_std,gaze_dx,gaze_dy,gaze_x_std,gaze_y_std,face_distance_mm,tremor_chin_power_4_6hz,tremor_chin_dominant_hz,tremor_chin_motion_power,tremor_chin_lock_in,tremor_chin_pd_likelihood,tremor_lip_power_4_6hz,tremor_lip_dominant_hz,tremor_lip_motion_power,tremor_lip_lock_in,tremor_lip_pd_likelihood,head_yaw_deg,off_axis
54.198,813,0.4769,0.4766,9.96,,70.85,21.15,18.43,0.0237,0.0215,-0.0011,-0.0136,0.0035,0.0028,915.0,0.000509,2.0,0.012671,0.0,0.0,0.000211,2.3,0.005986,0.0,0.0,8.3,0
54.306,814,0.4661,0.4766,9.94,,70.85,21.79,18.43,0.0297,0.0215,-0.0008,-0.0147,0.0035,0.0028,917.0,0.000507,2.0,0.012541,0.0,0.0,0.000209,2.3,0.005929,0.0,0.0,7.8,0
54.317,815,0.4736,0.4766,9.94,,70.85,21.83,18.43,0.0452,0.0215,-0.0031,-0.0156,0.0035,0.0028,912.0,0.000504,2.0,0.012413,0.0,0.0,0.000208,2.3,0.005872,0.0,0.0,14.5,0
54.356,816,0.4627,0.4766,9.93,,70.85,22.14,18.43,0.0358,0.0214,-0.0016,-0.0153,0.0035,0.0027,915.0,0.000502,2.0,0.012288,0.0,0.0,0.000206,2.3,0.005816,0.0,0.0,10.9,0
54.4,817,0.4905,0.4766,9.93,,70.85,22.18,18.43,0.0461,0.0213,-0.0024,-0.0156,0.0035,0.0027,910.0,0.000499,2.0,0.012166,0.0,0.0,0.000205,2.3,0.005761,0.0,0.0,14.0,0
54.424,818,0.4651,0.4766,9.92,,70.85,20.42,18.43,0.0653,0.0214,-0.0037,-0.0161,0.0035,0.0028,908.0,0.000496,2.0,0.012046,0.0,0.0,0.000203,2.3,0.005706,0.0,0.0,19.8,0
54.516,819,0.4973,0.4766,9.91,,70.85,19.55,18.43,0.0623,0.0214,-0.0039,-0.0168,0.0034,0.0028,907.0,0.000493,2.0,0.011928,0.0,0.0,0.000202,2.3,0.005653,0.0,0.0,20.2,0
54.579,820,0.481,0.4766,9.89,,70.85,22.91,18.43,0.0291,0.0214,-0.0014,-0.0153,0.0034,0.0028,900.0,0.00049,2.0,0.011813,0.0,0.0,0.0002,2.3,0.005599,0.0,0.0,8.2,0
54.63,821,0.4849,0.4766,9.88,,70.85,21.26,18.43,0.0206,0.0214,-0.001,-0.0155,0.0034,0.0028,903.0,0.000487,2.0,0.0117,0.0,0.0,0.000198,2.3,0.005547,0.0,0.0,5.5,0
54.668,822,0.4704,0.4766,10.98,,70.85,21.58,18.43,0.0132,0.0214,0.001,-0.0156,0.0034,0.0027,905.0,0.000484,2.0,0.011589,0.0,0.0,0.000197,2.3,0.005495,0.0,0.0,-3.2,0
54.707,823,0.4876,0.4766,10.97,,70.85,23.35,18.43,0.0345,0.0214,-0.0023,-0.0173,0.0034,0.0027,895.0,0.000481,2.0,0.011479,0.0,0.0,0.000195,2.3,0.005443,0.0,0.0,10.1,0
54.772,824,0.4735,0.4766,10.95,,70.85,22.97,18.43,0.0331,0.0213,-0.0018,-0.0168,0.0034,0.0027,895.0,0.000477,2.0,0.011372,0.0,0.0,0.000193,2.3,0.005392,0.0,0.0,9.1,0
54.811,825,0.4706,0.4766,10.95,,70.85,22.55,18.43,0.0086,0.0214,0.0,-0.0171,0.0034,0.0028,895.0,0.000474,2.0,0.011267,0.0,0.0,0.000192,2.3,0.005341,0.0,0.0,0.0,0
54.864,826,0.4741,0.4766,10.94,,70.85,21.68,18.43,0.0125,0.0214,0.0005,-0.017,0.0034,0.0028,900.0,0.00047,2.0,0.011163,0.0,0.0,0.00019,2.3,0.005291,0.0,0.0,-1.8,0
54.942,827,0.4806,0.4766,10.92,,70.85,21.65,18.43,0.0217,0.0214,0.0009,-0.0161,0.0034,0.0028,910.0,0.000466,2.0,0.011061,0.0,0.0,0.000188,2.3,0.005241,0.0,0.0,-4.2,0
55.011,828,0.4311,0.4766,10.91,,70.85,22.22,18.43,0.0208,0.0214,0.0012,-0.0149,0.0034,0.0027,922.0,0.000463,2.0,0.01096,0.0,0.0,0.000187,2.3,0.005191,0.0,0.0,-3.2,0
55.059,829,0.4262,0.4766,10.9,,70.85,22.99,18.43,0.0175,0.0214,0.0004,-0.0146,0.0034,0.0027,905.0,0.000459,2.0,0.010861,0.0,0.0,0.000185,2.3,0.005142,0.0,0.0,1.4,0
55.087,830,0.4394,0.4766,10.89,,70.85,22.31,18.43,0.0301,0.0214,-0.0009,-0.0144,0.0034,0.0027,901.0,0.000455,2.0,0.010763,0.0,0.0,0.000183,2.3,0.005092,0.0,0.0,7.4,0
55.126,831,0.461,0.4766,10.88,,70.85,22.21,18.43,0.0279,0.0213,-0.0009,-0.0137,0.0034,0.0027,910.0,0.000451,2.0,0.010667,0.0,0.0,0.000181,2.3,0.005043,0.0,0.0,7.4,0
55.179,832,0.4479,0.4766,10.87,,70.85,20.92,18.43,0.0673,0.0214,-0.0028,-0.0156,0.0034,0.0027,907.0,0.000447,2.0,0.010571,0.0,0.0,0.000179,2.3,0.004994,0.0,0.0,16.9,0
55.284,833,0.4579,0.4766,10.85,92.35,70.85,19.82,18.43,0.078,0.0214,-0.0053,-0.0144,0.0034,0.0027,895.0,0.000443,2.0,0.010477,0.0,0.0,0.000178,2.3,0.004946,0.0,0.0,25.3,1
55.375,834,0.4593,0.4766,10.84,94.16,70.85,16.76,18.43,0.1157,0.0214,-0.0076,-0.0131,0.0034,0.0027,895.0,0.000438,2.0,0.010383,0.0,0.0,0.000176,2.3,0.004897,0.0,0.0,34.0,1
55.478,835,0.4546,0.4766,10.82,,70.85,15.41,18.43,0.1334,0.0214,-0.0087,-0.0141,0.0034,0.0027,890.0,0.000434,2.0,0.010291,0.0,0.0,0.000174,2.3,0.004848,0.0,0.0,38.5,1
55.489,836,0.4749,0.4766,10.81,98.16,70.85,15.09,18.43,0.1553,0.0214,-0.0107,-0.0164,0.0034,0.0027,886.0,0.00043,2.0,0.010199,0.0,0.0,0.000172,2.3,0.0048,0.0,0.0,48.4,1
55.557,837,0.4525,0.4766,10.8,94.7,70.85,15.71,18.43,0.1488,0.0214,-0.01,-0.0174,0.0034,0.0027,886.0,0.000425,2.0,0.010108,0.0,0.0,0.00017,2.3,0.004751,0.0,0.0,46.6,1
55.575,838,0.456,0.4766,10.8,85.25,70.85,17.54,18.43,0.142,0.0214,-0.0104,-0.0147,0.0034,0.0027,885.0,0.000421,2.0,0.010018,0.0,0.0,0.000168,2.3,0.004703,0.0,0.0,45.9,1
55.631,839,0.461,0.4766,10.79,82.18,70.85,15.05,18.02,0.1626,0.0214,-0.0115,-0.0147,0.0034,0.0027,885.0,0.000416,2.0,0.009928,0.0,0.0,0.000166,2.3,0.004654,0.0,0.0,52.1,1
55.673,840,0.4562,0.4766,10.78,80.3,64.35,14.31,18.02,0.146,0.0214,-0.0106,-0.0138,0.0034,0.0027,885.0,0.000412,2.0,0.009839,0.0,0.0,0.000164,2.3,0.004606,0.0,0.0,48.8,1
55.724,841,0.4576,0.4766,10.77,75.32,62.55,15.57,18.02,0.1577,0.0214,-0.0108,-0.0157,0.0034,0.0027,883.0,0.000407,2.0,0.00975,0.0,0.0,0.000162,2.3,0.004557,0.0,0.0,49.7,1
55.789,842,0.4798,0.4766,10.75,71.76,62.55,14.92,18.02,0.1702,0.0214,-0.0127,-0.0145,0.0034,0.0027,882.0,0.000402,2.0,0.009661,0.0,0.0,0.00016,2.3,0.004508,0.0,0.0,56.1,1
55.911,843,0.4723,0.4766,10.73,,62.55,15.67,18.02,0.1097,0.0214,-0.0086,-0.0139,0.0034,0.0027,895.0,0.000397,2.0,0.009573,0.0,0.0,0.000158,2.3,0.004459,0.0,0.0,35.8,1
55.962,844,0.4657,0.4766,10.72,,62.55,15.11,18.02,0.1138,0.0214,-0.0088,-0.0141,0.0034,0.0027,898.0,0.000393,2.0,0.009484,0.0,0.0,0.000156,2.3,0.00441,0.0,0.0,37.2,1
56.001,845,0.468,0.4766,10.71,,62.55,17.49,18.02,0.1198,0.0214,-0.0095,-0.0141,0.0034,0.0027,895.0,0.000388,2.0,0.009396,0.0,0.0,0.000154,2.3,0.00436,0.0,0.0,38.4,1
56.041,846,0.4779,0.4789,10.71,,62.55,13.73,18.02,0.1367,0.0214,-0.0103,-0.0144,0.0034,0.0027,895.0,0.000383,2.0,0.009308,0.0,0.0,0.000152,2.3,0.004311,0.0,0.0,45.1,1
56.102,847,0.4802,0.4789,10.69,73.41,54.57,12.89,18.02,0.1518,0.0214,-0.0107,-0.0144,0.0034,0.0027,888.0,0.000378,2.0,0.00922,0.0,0.0,0.00015,2.3,0.004261,0.0,0.0,48.7,1
56.157,848,0.4845,0.4835,10.68,65.38,52.39,11.92,18.02,0.1843,0.0214,-0.0123,-0.0159,0.0034,0.0027,891.0,0.000373,2.0,0.009132,0.0,0.0,0.000148,2.3,0.004212,0.0,0.0,61.6,1
56.196,849,0.4703,0.4835,11.74,67.49,52.39,10.82,19.01,0.1802,0.0214,-0.0127,-0.0145,0.0034,0.0027,895.0,0.000368,2.0,0.009044,0.0,0.0,0.000146,2.3,0.004162,0.0,0.0,59.1,1
56.301,850,0.4895,0.4835,11.72,57.99,52.39,12.1,19.01,0.2244,0.0214,-0.0145,-0.0136,0.0034,0.0027,901.0,0.000363,2.0,0.008956,0.0,0.0,0.000144,2.3,0.004111,0.0,0.0,80.1,1
56.339,851,0.49,0.4835,11.71,53.05,52.39,11.17,19.01,0.2572,0.0214,-0.0149,-0.0152,0.0034,0.0027,895.0,0.000358,2.0,0.008867,0.0,0.0,0.000142,2.3,0.004061,0.0,0.0,88.4,1
56.468,852,0.4973,0.4835,11.69,59.17,52.39,10.36,19.46,0.2205,0.0214,-0.0148,-0.0138,0.0034,0.0027,900.0,0.000353,2.0,0.008778,0.0,0.0,0.00014,2.3,0.00401,0.0,0.0,77.9,1
56.507,853,0.5065,0.4835,11.68,59.26,52.39,18.17,19.46,0.2382,0.0214,-0.0139,-0.0153,0.0034,0.0027,895.0,0.000348,2.0,0.008689,0.0,0.0,0.000138,2.3,0.003959,0.0,0.0,85.7,1
56.646,854,0.4788,0.4835,12.71,57.88,52.39,10.61,19.46,0.2104,0.0214,-0.0141,-0.0147,0.0034,0.0027,898.0,0.000343,2.0,0.0086,0.0,0.0,0.000136,2.3,0.003908,0.0,0.0,74.6,1
56.66,855,0.4807,0.4835,12.71,60.68,52.39,14.33,19.46,0.1879,0.0214,-0.0134,-0.0153,0.0034,0.0027,898.0,0.000338,2.0,0.008511,0.0,0.0,0.000134,2.3,0.003857,0.0,0.0,63.3,1
56.699,856,0.4676,0.4835,12.7,67.96,52.39,13.18,19.46,0.1649,0.0214,-0.0119,-0.0147,0.0034,0.0027,907.0,0.000333,2.1,0.008421,0.0,0.0,0.000132,2.3,0.003806,0.0,0.0,53.5,1
56.768,857,0.4454,0.4835,12.68,99.91,52.39,14.9,19.46,0.1276,0.0214,-0.0092,-0.0123,0.0034,0.0027,917.0,0.000327,2.1,0.00833,0.0,0.0,0.00013,2.3,0.003754,0.0,0.0,41.3,1
56.802,858,0.4619,0.4835,12.68,,52.39,17.28,19.46,0.1027,0.0214,-0.0073,-0.0137,0.0034,0.0027,912.0,0.000322,2.1,0.00824,0.0,0.0,0.000128,2.3,0.003702,0.0,0.0,32.5,1
56.884,859,0.4485,0.4835,12.66,,52.39,20.37,19.46,0.0433,0.0201,-0.0039,-0.0114,0.0032,0.0027,922.0,0.000317,2.1,0.008149,0.0,0.0,0.000126,2.3,0.00365,0.0,0.0,15.8,0
56.933,860,0.4419,0.4835,12.65,,52.39,21.41,19.46,0.0229,0.0201,-0.0019,-0.0108,0.0032,0.0027,937.0,0.000312,2.1,0.008058,0.0,0.0,0.000124,2.3,0.003598,0.0,0.0,7.8,0
56.974,861,0.4451,0.4835,12.64,,52.39,22.25,19.46,0.0162,0.0201,-0.001,-0.011,0.0032,0.0027,940.0,0.000307,2.1,0.007967,0.0,0.0,0.000122,2.3,0.003545,0.0,0.0,5.0,0
57.08,862,0.4699,0.4835,12.61,,52.39,22.53,19.46,0.0294,0.02,0.002,-0.0109,0.0032,0.0027,949.0,0.000302,2.1,0.007875,0.0,0.0,0.00012,2.1,0.003493,0.0,0.0,-5.0,0
57.123,863,0.4634,0.4808,12.6,,52.39,21.75,19.46,0.0261,0.02,0.0022,-0.0132,0.0032,0.0027,939.0,0.000297,2.1,0.007783,0.0,0.0,0.000118,2.1,0.00344,0.0,0.0,-7.5,0
57.198,864,0.4566,0.4808,12.59,,52.39,28.61,19.46,0.0805,0.0201,0.0058,-0.0124,0.0032,0.0027,940.0,0.000292,2.1,0.007691,0.0,0.0,0.000116,2.1,0.003388,0.0,0.0,-23.9,0
57.279,865,0.4725,0.4808,12.57,,52.39,23.33,19.46,0.1482,0.0201,0.0099,-0.0146,0.0032,0.0027,,0.000287,2.1,0.007599,0.0,0.0,0.000115,2.1,0.003335,0.0,0.0,-46.7,1
57.314,866,0.4868,0.4808,12.56,,52.39,26.64,19.46,0.1875,0.0201,0.0103,-0.0151,0.0032,0.0027,,0.000282,2.1,0.007507,0.0,0.0,0.000113,2.1,0.003282,0.0,0.0,-59.9,1
57.353,867,0.5691,0.5247,12.55,,52.39,21.94,19.46,0.2291,0.0201,0.0128,-0.0169,0.0032,0.0027,,0.000277,2.1,0.007415,0.0,0.0,0.000111,2.1,0.00323,0.0,0.0,-78.6,1
57.434,868,0.5386,0.5247,12.54,,52.39,19.33,19.46,0.1408,0.0201,0.006,-0.0208,0.0032,0.0027,,0.000272,2.1,0.007322,0.0,0.0,0.000109,2.1,0.003177,0.0,0.0,-47.7,1
57.513,869,0.4643,0.5247,13.56,,52.39,15.61,19.46,0.1279,0.0201,-0.0072,-0.0213,0.0032,0.0027,900.0,0.000268,2.1,0.00723,0.0,0.0,0.000107,2.1,0.003125,0.0,0.0,42.2,1
57.523,870,0.4881,0.5247,13.56,,52.39,14.96,19.46,0.1611,0.0201,-0.0073,-0.0229,0.0032,0.0027,895.0,0.000263,2.1,0.007138,0.0,0.0,0.000105,2.1,0.003073,0.0,0.0,51.9,1
57.587,871,0.5093,0.5247,13.54,49.28,52.39,14.08,19.46,0.2311,0.0201,-0.01,-0.0235,0.0032,0.0027,888.0,0.000258,2.1,0.007047,0.0,0.0,0.000103,2.1,0.003021,0.0,0.0,76.5,1
57.707,872,0.4775,0.5247,13.52,49.1,52.39,16.12,19.46,0.1005,0.0201,-0.0065,-0.0224,0.0032,0.0027,895.0,0.000253,2.1,0.006956,0.0,0.0,0.000101,2.1,0.002969,0.0,0.0,38.0,1
57.75,873,0.4508,0.5247,13.51,,52.39,17.68,19.46,0.0824,0.0201,-0.0049,-0.0227,0.0032,0.0027,896.0,0.000249,2.1,0.006865,0.0,0.0,0.0001,2.1,0.002918,0.0,0.0,28.0,1
57.785,874,0.5077,0.5247,13.5,49.99,52.39,16.17,19.46,0.182,0.0201,-0.0084,-0.0233,0.0032,0.0027,895.0,0.000244,2.1,0.006775,0.0,0.0,9.8e-05,2.1,0.002867,0.0,0.0,61.3,1
57.835,875,0.4884,0.5247,13.49,43.03,56.89,15.52,19.46,0.1893,0.0201,-0.0091,-0.0226,0.0032,0.0027,891.0,0.00024,2.1,0.006685,0.0,0.0,9.6e-05,2.1,0.002816,0.0,0.0,65.7,1
57.913,876,0.4941,0.5247,13.47,44.09,56.89,16.06,19.46,0.1811,0.0201,-0.0088,-0.0225,0.0032,0.0027,895.0,0.000235,2.1,0.006597,0.0,0.0,9.4e-05,2.1,0.002766,0.0,0.0,62.5,1
57.954,877,0.4792,0.5247,13.46,,56.89,18.5,19.46,0.1199,0.0201,-0.0082,-0.0256,0.0032,0.0027,907.0,0.000231,2.1,0.006509,0.0,0.0,9.3e-05,2.1,0.002717,0.0,0.0,43.9,1
57.995,878,0.4834,0.5247,13.45,,56.89,18.75,19.46,0.0505,0.0204,-0.0009,-0.0224,0.0031,0.0028,917.0,0.000227,2.1,0.006422,0.0,0.0,9.1e-05,2.1,0.002668,0.0,0.0,-0.7,0
58.072,879,0.5319,0.5247,13.43,,56.89,29.3,19.46,0.2402,0.0204,0.0126,-0.0179,0.0031,0.0028,,0.000223,2.1,0.006337,0.0,0.0,9e-05,2.1,0.00262,0.0,0.0,-79.2,1
58.108,880,0.4707,0.5247,13.42,,56.89,25.91,19.46,0.1927,0.0204,0.0128,-0.0165,0.0031,0.0028,,0.000219,2.1,0.006252,0.0,0.0,8.8e-05,2.1,0.002572,0.0,0.0,-65.5,1
58.176,881,0.4305,0.5247,13.41,,56.89,23.78,19.46,0.019,0.0205,-0.0018,-0.0136,0.0031,0.0028,922.0,0.000215,2.1,0.006169,0.0,0.0,8.6e-05,2.1,0.002526,0.0,0.0,6.4,0
58.216,882,0.4283,0.5247,13.4,75.94,56.89,16.37,19.46,0.1381,0.0205,-0.011,-0.0103,0.0031,0.0028,908.0,0.000211,2.1,0.006087,0.0,0.0,8.5e-05,2.1,0.00248,0.0,0.0,45.0,1
58.262,883,0.4832,0.5247,13.39,64.65,56.89,12.68,19.46,0.2069,0.0205,-0.0143,-0.0132,0.0031,0.0028,908.0,0.000207,2.1,0.006007,0.0,0.0,8.3e-05,2.1,0.002435,0.0,0.0,70.1,1
58.329,884,0.4442,0.5247,13.37,30.05,69.87,19.32,19.46,0.0605,0.0205,0.0009,-0.0175,0.0031,0.0028,922.0,0.000203,2.1,0.005928,0.0,0.0,8.2e-05,2.1,0.002392,0.0,0.0,8.0,0
58.371,885,0.4708,0.5247,13.36,32.05,69.87,22.12,19.46,0.1423,0.0205,0.0083,-0.018,0.0031,0.0028,940.0,0.0002,2.1,0.005851,0.0,0.0,8e-05,2.1,0.002349,0.0,0.0,-46.1,1
58.421,886,0.4837,0.5247,13.35,38.53,69.87,25.4,19.46,0.0879,0.0205,0.0048,-0.0189,0.0031,0.0028,931.0,0.000196,2.1,0.005775,0.0,0.0,7.9e-05,2.4,0.002308,0.0,0.0,-26.7,1
58.466,887,0.4902,0.5247,13.34,33.18,69.87,22.46,19.46,0.0573,0.0196,0.0002,-0.0232,0.0031,0.0027,922.0,0.000193,2.1,0.005702,0.0,0.0,7.8e-05,2.4,0.002268,0.0,0.0,5.0,0
58.564,888,0.5404,0.5247,13.32,26.77,73.14,19.14,19.46,0.341,0.0196,-0.0127,-0.0226,0.0031,0.0027,913.0,0.000189,2.1,0.005631,0.0,0.0,7.6e-05,2.4,0.002229,0.0,0.0,113.6,1
58.616,889,0.4939,0.5247,13.31,22.53,77.39,17.04,19.46,0.3597,0.0196,-0.0132,-0.0203,0.0031,0.0027,922.0,0.000186,2.1,0.005562,0.0,0.0,7.5e-05,2.4,0.002192,0.0,0.0,127.0,1
58.642,890,0.5349,0.5247,13.3,24.6,77.39,16.85,19.46,0.3605,0.0196,-0.0145,-0.0188,0.0031,0.0027,915.0,0.000183,2.1,0.005495,0.0,0.0,7.4e-05,2.4,0.002156,0.0,0.0,131.4,1
58.682,891,0.4907,0.5247,13.29,27.0,77.39,19.3,19.46,0.3232,0.0196,-0.0137,-0.02,0.0031,0.0027,917.0,0.00018,2.1,0.00543,0.0,0.0,7.3e-05,2.4,0.002122,0.0,0.0,112.2,1
58.732,892,0.4812,0.5247,13.28,32.57,77.39,14.82,19.46,0.2344,0.0196,-0.0105,-0.0219,0.0031,0.0027,922.0,0.000177,2.1,0.005369,0.0,0.0,7.2e-05,2.4,0.002089,0.0,0.0,80.6,1
58.845,893,0.4764,0.5247,13.26,32.31,77.39,17.61,19.46,0.2408,0.0196,-0.01,-0.0187,0.0031,0.0027,919.0,0.000174,2.1,0.005309,0.0,0.0,7.1e-05,2.4,0.002058,0.0,0.0,79.0,1
58.884,894,0.4609,0.5247,13.25,34.88,77.39,18.52,19.46,0.2255,0.0196,-0.0104,-0.0189,0.0031,0.0027,917.0,0.000172,2.1,0.005253,0.0,0.0,6.9e-05,2.4,0.002029,0.0,0.0,76.2,1
58.897,895,0.4754,0.5247,13.24,30.85,77.39,16.99,19.46,0.2699,0.0196,-0.0106,-0.0178,0.0031,0.0027,919.0,0.000169,2.1,0.005199,0.0,0.0,6.8e-05,2.4,0.002002,0.0,0.0,89.8,1
58.968,896,0.5057,0.5247,13.23,26.04,77.39,16.87,19.46,0.3145,0.0196,-0.0126,-0.0204,0.0031,0.0027,919.0,0.000167,2.1,0.005149,0.0,0.0,6.8e-05,2.4,0.001977,0.0,0.0,109.4,1
59.006,897,0.4839,0.5247,13.22,30.36,77.39,17.57,19.46,0.2739,0.0196,-0.0136,-0.0201,0.0031,0.0027,917.0,0.000165,2.1,0.005101,0.0,0.0,6.7e-05,2.4,0.001953,0.0,0.0,99.0,1
59.046,898,0.5032,0.5247,13.21,28.11,77.39,18.78,19.46,0.3556,0.0196,-0.0133,-0.0188,0.0031,0.0027,912.0,0.000163,2.1,0.005057,0.0,0.0,6.6e-05,2.4,0.001932,0.0,0.0,125.1,1
59.166,899,0.6193,0.5598,13.18,21.39,78.53,19.53,19.46,0.4377,0.0196,-0.0145,-0.0213,0.0031,0.0027,913.0,0.000161,2.1,0.005016,0.0,0.0,6.5e-05,2.4,0.001913,0.0,0.0,155.8,1
59.204,900,0.5187,0.5598,13.17,20.83,79.08,22.53,19.46,0.4212,0.0196,-0.014,-0.0179,0.0031,0.0027,917.0,0.00016,2.1,0.004979,0.0,0.0,6.4e-05,2.4,0.001896,0.0,0.0,147.2,1
59.285,901,0.4762,0.5598,13.16,34.14,79.08,20.63,19.46,0.0696,0.0193,-0.0018,-0.0193,0.0031,0.0026,929.0,0.000158,2.4,0.004945,0.0,0.0,6.4e-05,2.4,0.001881,0.0,0.0,16.5,0
59.32,902,0.4733,0.5598,13.15,32.23,79.08,21.11,19.46,0.0713,0.0194,0.0036,-0.0221,0.0031,0.0026,937.0,0.000157,2.4,0.004915,0.0,0.0,6.3e-05,2.4,0.001869,0.0,0.0,-23.9,0
59.362,903,0.5325,0.5598,13.14,35.74,79.08,17.58,19.46,0.1669,0.0194,0.0088,-0.0161,0.0031,0.0026,946.0,0.000156,2.4,0.004888,0.0,0.0,6.2e-05,2.4,0.001859,0.0,0.0,-51.3,1
59.398,904,0.5411,0.5598,13.13,34.32,79.08,18.71,19.46,0.0871,0.0196,0.0012,-0.0193,0.0031,0.0027,922.0,0.000155,2.4,0.004866,0.0,0.0,6.2e-05,2.4,0.001851,0.0,0.0,11.5,0
59.44,905,0.5672,0.5598,13.12,45.31,79.08,18.39,19.46,0.2553,0.0196,-0.0103,-0.0178,0.0031,0.0027,908.0,0.000154,2.4,0.004848,0.0,0.0,6.2e-05,2.4,0.001846,0.0,0.0,93.1,1
59.479,906,0.492,0.5598,13.11,64.38,79.08,19.74,19.46,0.2174,0.0196,-0.0145,-0.0121,0.0031,0.0027,908.0,0.000154,2.4,0.004833,0.0,0.0,6.1e-05,2.4,0.001843,0.0,0.0,78.8,1
59.517,907,0.4703,0.5598,13.11,71.37,79.08,12.22,19.46,0.147,0.0196,-0.0099,-0.0136,0.0031,0.0027,908.0,0.000154,2.4,0.004823,0.0,0.0,6.1e-05,2.4,0.001843,0.0,0.0,47.4,1
59.554,908,0.4571,0.5598,13.1,,79.08,17.89,19.46,0.0875,0.0196,-0.0055,-0.0137,0.0031,0.0027,912.0,0.000154,2.4,0.004818,0.0,0.0,6.1e-05,2.4,0.001845,0.0,0.0,26.8,1
59.638,909,0.4283,0.5598,13.08,,79.08,19.98,19.46,0.0123,0.0197,0.0017,-0.011,0.0031,0.0027,950.0,0.000154,2.4,0.004817,0.0,0.0,6.1e-05,2.4,0.00185,0.0,0.0,-1.9,0
59.674,910,0.4267,0.5598,13.07,,79.08,21.76,19.46,0.014,0.0197,0.0029,-0.0124,0.0031,0.0027,950.0,0.000154,2.4,0.004821,0.0,0.0,6.1e-05,2.4,0.001857,0.0,0.0,-5.4,0
59.753,911,0.443,0.5598,13.05,,79.08,23.16,19.46,0.0829,0.0197,0.0071,-0.0131,0.0031,0.0027,952.0,0.000155,2.4,0.004829,0.0,0.0,6.1e-05,2.4,0.001868,0.0,0.0,-25.7,1
59.764,912,0.465,0.5598,13.05,,79.08,25.8,19.46,0.1951,0.0197,0.0134,-0.0114,0.0031,0.0027,,0.000156,2.4,0.004843,0.0,0.0,6.1e-05,2.4,0.001881,0.0,0.0,-64.9,1
59.831,913,0.4573,0.5598,13.04,,79.08,26.82,19.46,0.2532,0.0197,0.0142,-0.0133,0.0031,0.0027,,0.000158,2.4,0.004861,0.0,0.0,6.2e-05,2.4,0.001897,0.0,0.0,-82.7,1
59.884,914,0.5223,0.5598,13.03,,79.08,,19.46,0.2631,0.0197,0.0133,-0.0162,0.0031,0.0027,,0.000159,2.4,0.004885,0.0,0.0,6.2e-05,2.4,0.001916,0.0,0.0,-88.3,1
59.961,915,0.5437,0.5598,13.01,,79.08,26.6,19.46,0.2058,0.0197,0.0095,-0.0198,0.0031,0.0027,,0.000162,2.4,0.004914,0.0,0.0,6.3e-05,2.4,0.001939,0.0,0.0,-69.6,1
60.064,916,0.4717,0.5598,13.0,,79.08,25.1,18.93,0.0408,0.0196,-0.0004,-0.0238,0.0031,0.0027,937.0,0.000164,2.4,0.004948,0.0,0.0,6.3e-05,2.4,0.001964,0.0,0.0,-2.2,0
60.141,917,0.4543,0.5598,13.0,,79.08,18.84,18.93,0.0366,0.0196,-0.0006,-0.023,0.0031,0.0028,922.0,0.000167,2.4,0.004988,0.0,0.0,6.4e-05,2.4,0.001992,0.0,0.0,0.0,0
60.195,918,0.4593,0.5598,13.0,59.54,79.08,20.88,18.93,0.0858,0.0196,-0.0057,-0.0245,0.0031,0.0028,915.0,0.00017,2.4,0.005033,0.0,0.0,6.5e-05,2.4,0.002024,0.0,0.0,29.5,1
60.23,919,0.4522,0.5598,13.0,58.77,79.08,20.1,18.93,0.0663,0.0196,-0.0044,-0.0267,0.0031,0.0029,915.0,0.000174,2.4,0.005085,0.0,0.0,6.6e-05,2.4,0.002059,0.0,0.0,23.0,0
60.391,920,0.4453,0.5598,13.0,50.53,79.08,19.12,18.93,0.1318,0.0196,-0.0078,-0.0244,0.0031,0.0029,905.0,0.000178,2.4,0.005142,0.0,0.0,6.8e-05,2.4,0.002097,0.0,0.0,46.0,1
