t,frame_idx,ear,ear_threshold,blink_rate,smile_mm,smile_amplitude_mm,brow_mm,brow_amplitude_mm,asymmetry,asymmetry_std,gaze_dx,gaze_dy,gaze_x_std,gaze_y_std,face_distance_mm,tremor_chin_power_4_6hz,tremor_chin_dominant_hz,tremor_chin_motion_power,tremor_chin_lock_in,tremor_chin_pd_likelihood,tremor_lip_power_4_6hz,tremor_lip_dominant_hz,tremor_lip_motion_power,tremor_lip_lock_in,tremor_lip_pd_likelihood,head_yaw_deg,off_axis
40.422,702,0.4932,0.4903,46.01,,36.55,21.27,15.39,0.0207,0.0172,-0.0003,-0.0161,0.0024,0.0017,869.0,0.000173,2.4,0.004611,0.0,0.0,8.4e-05,2.4,0.001883,0.0,0.0,5.4,0
40.489,703,0.4985,0.4903,45.94,,36.55,21.42,15.39,0.0199,0.0172,-0.0003,-0.0169,0.0024,0.0017,866.0,0.000174,2.4,0.004636,0.0,0.0,8.4e-05,2.4,0.001891,0.0,0.0,6.0,0
40.528,704,0.5136,0.4903,45.89,,36.55,21.57,15.39,0.0216,0.0172,-0.0004,-0.0171,0.0024,0.0017,867.0,0.000175,2.4,0.004661,0.0,0.0,8.5e-05,2.4,0.001898,0.0,0.0,6.0,0
40.566,705,0.5201,0.4903,45.85,,36.55,20.97,15.39,0.039,0.0172,-0.0024,-0.0173,0.0024,0.0017,856.0,0.000176,2.5,0.004685,0.0,0.0,8.6e-05,2.4,0.001905,0.0,0.0,12.8,0
40.644,706,0.4964,0.4903,45.76,,36.55,22.27,15.39,0.0121,0.0173,0.0009,-0.0186,0.0024,0.0017,856.0,0.000177,2.5,0.004709,0.0,0.0,8.6e-05,2.4,0.001912,0.0,0.0,1.9,0
40.681,707,0.4834,0.4903,47.2,,36.55,21.32,15.39,0.0132,0.0172,0.0003,-0.0156,0.0024,0.0017,869.0,0.000178,2.5,0.004732,0.0,0.0,8.7e-05,2.4,0.001918,0.0,0.0,3.7,0
40.722,708,0.5135,0.4903,47.15,89.85,36.55,20.61,15.39,0.0427,0.0173,-0.0023,-0.0191,0.0024,0.0017,864.0,0.000179,2.5,0.004754,0.0,0.0,8.7e-05,2.4,0.001925,0.0,0.0,13.4,0
40.773,709,0.4861,0.4903,47.09,,36.55,21.47,15.39,0.0109,0.0173,0.0001,-0.0171,0.0024,0.0017,866.0,0.000179,2.5,0.004775,0.0,0.0,8.8e-05,2.4,0.001931,0.0,0.0,1.9,0
40.828,710,0.4814,0.4903,47.03,89.35,36.55,21.56,15.39,0.0451,0.0173,-0.0036,-0.0176,0.0024,0.0017,844.0,0.00018,2.5,0.004796,0.0,0.0,8.9e-05,2.4,0.001936,0.0,0.0,15.8,0
40.85,711,0.4819,0.4903,47.0,,36.55,21.99,15.39,0.0068,0.0173,0.0004,-0.0189,0.0024,0.0017,867.0,0.000181,2.5,0.004816,0.0,0.0,8.9e-05,2.4,0.001942,0.0,0.0,0.5,0
40.889,712,0.4909,0.4903,46.96,,36.55,21.97,15.39,0.0126,0.0173,-0.0005,-0.0186,0.0024,0.0017,864.0,0.000181,2.5,0.004835,0.0,0.0,9e-05,2.4,0.001947,0.0,0.0,2.8,0
40.929,713,0.4909,0.4903,46.91,,36.55,21.56,15.39,0.0342,0.0173,-0.0019,-0.0166,0.0024,0.0017,850.0,0.000182,2.5,0.004854,0.0,0.0,9e-05,2.4,0.001952,0.0,0.0,11.1,0
40.996,714,0.4928,0.4903,46.83,,36.55,21.32,15.39,0.0172,0.0173,-0.0003,-0.0179,0.0024,0.0017,869.0,0.000183,2.5,0.004871,0.0,0.0,9e-05,2.4,0.001956,0.0,0.0,3.7,0
41.048,715,0.4809,0.4903,48.24,90.6,36.55,22.25,15.39,0.034,0.0173,-0.0018,-0.0164,0.0024,0.0016,859.0,0.000183,2.5,0.004888,0.0,0.0,9.1e-05,2.4,0.00196,0.0,0.0,11.0,0
41.15,716,0.5076,0.4903,48.12,,36.55,20.7,15.39,0.0145,0.0173,0.0001,-0.0169,0.0024,0.0016,869.0,0.000184,2.5,0.004904,0.0,0.0,9.1e-05,2.4,0.001964,0.0,0.0,1.9,0
41.192,717,0.5046,0.4903,48.07,88.91,36.55,21.72,15.39,0.032,0.0173,-0.0017,-0.0169,0.0024,0.0016,858.0,0.000184,2.5,0.004919,0.0,0.0,9.2e-05,2.4,0.001968,0.0,0.0,9.3,0
41.246,718,0.4863,0.4903,49.46,97.81,36.55,23.73,15.39,0.0408,0.0173,-0.0025,-0.0152,0.0024,0.0016,861.0,0.000185,2.5,0.004933,0.0,0.0,9.2e-05,2.4,0.001971,0.0,0.0,13.4,0
41.312,719,0.4928,0.4903,49.38,,36.55,21.5,15.39,0.0153,0.0173,-0.0001,-0.0163,0.0024,0.0016,867.0,0.000185,2.5,0.004946,0.0,0.0,9.2e-05,2.4,0.001974,0.0,0.0,2.8,0
41.389,720,0.5071,0.4903,49.29,,36.55,21.39,15.39,0.013,0.0173,0.0004,-0.0149,0.0024,0.0016,863.0,0.000186,2.5,0.004958,0.0,0.0,9.3e-05,2.4,0.001976,0.0,0.0,1.4,0
41.428,721,0.4864,0.4903,50.69,,36.55,21.77,15.39,0.0143,0.0173,0.0012,-0.0152,0.0024,0.0016,869.0,0.000186,2.5,0.004969,0.0,0.0,9.3e-05,2.4,0.001978,0.0,0.0,-0.9,0
41.481,722,0.4776,0.4903,50.63,96.29,36.55,22.95,15.39,0.0143,0.0173,0.002,-0.0186,0.0024,0.0016,869.0,0.000187,2.5,0.004979,0.0,0.0,9.3e-05,2.4,0.00198,0.0,0.0,-5.6,0
41.585,723,0.5111,0.4903,50.5,,36.55,23.2,15.39,0.0189,0.0173,0.0022,-0.0163,0.0024,0.0016,869.0,0.000187,2.5,0.004989,0.0,0.0,9.3e-05,2.4,0.001982,0.0,0.0,-6.0,0
41.623,724,0.5165,0.4903,50.45,,36.55,22.59,15.39,0.0333,0.0173,0.0034,-0.0166,0.0024,0.0016,869.0,0.000187,2.5,0.004997,0.0,0.0,9.4e-05,2.4,0.001983,0.0,0.0,-12.2,0
41.663,725,0.4796,0.4903,51.84,,36.55,23.58,15.39,0.0431,0.0173,0.0039,-0.0175,0.0024,0.0016,869.0,0.000187,2.5,0.005004,0.0,0.0,9.4e-05,2.4,0.001983,0.0,0.0,-13.4,0
41.82,726,0.5047,0.4903,51.65,78.08,36.55,23.64,15.39,0.0355,0.0173,0.0024,-0.0171,0.0024,0.0016,869.0,0.000188,2.5,0.00501,0.0,0.0,9.4e-05,2.4,0.001984,0.0,0.0,-9.9,0
41.855,727,0.5058,0.4903,51.61,,36.55,23.01,15.39,0.0579,0.0173,0.0046,-0.0149,0.0024,0.0016,872.0,0.000188,2.5,0.005015,0.0,0.0,9.4e-05,2.4,0.001984,0.0,0.0,-17.2,0
41.894,728,0.4988,0.4903,51.56,,36.55,22.97,15.39,0.0383,0.0173,0.0036,-0.0166,0.0024,0.0016,869.0,0.000188,2.5,0.005019,0.0,0.0,9.4e-05,2.4,0.001983,0.0,0.0,-13.0,0
41.907,729,0.5087,0.4903,51.54,,36.55,23.2,15.39,0.0621,0.0174,0.0055,-0.0149,0.0024,0.0016,872.0,0.000188,2.5,0.005023,0.0,0.0,9.4e-05,2.4,0.001982,0.0,0.0,-19.5,0
41.972,730,0.4987,0.4903,51.46,,36.55,23.39,15.39,0.0362,0.0174,0.0034,-0.0164,0.0024,0.0016,869.0,0.000188,2.5,0.005025,0.0,0.0,9.4e-05,2.4,0.001981,0.0,0.0,-13.5,0
42.116,731,0.4833,0.489,52.71,,36.55,22.37,15.39,0.0361,0.0174,0.0032,-0.0151,0.0024,0.0016,870.0,0.000188,2.5,0.005025,0.0,0.0,9.4e-05,2.4,0.00198,0.0,0.0,-11.4,0
42.223,732,0.4854,0.489,52.58,,36.55,22.53,15.39,0.0262,0.0174,0.0029,-0.0167,0.0024,0.0016,869.0,0.000188,2.5,0.005025,0.0,0.0,9.4e-05,2.4,0.001978,0.0,0.0,-9.3,0
42.26,733,0.4873,0.489,52.53,,36.55,23.14,15.39,0.0261,0.0174,0.0028,-0.0181,0.0024,0.0016,869.0,0.000188,2.5,0.005024,0.0,0.0,9.4e-05,2.4,0.001975,0.0,0.0,-10.2,0
42.298,734,0.4888,0.489,52.48,,36.55,23.55,15.39,0.0313,0.0174,0.0031,-0.0172,0.0024,0.0016,869.0,0.000188,2.5,0.005022,0.0,0.0,9.4e-05,2.4,0.001972,0.0,0.0,-10.7,0
42.352,735,0.4772,0.489,52.42,,36.55,22.64,15.39,0.0259,0.0173,0.0028,-0.0169,0.0024,0.0016,869.0,0.000188,2.5,0.005018,0.0,0.0,9.4e-05,2.4,0.001969,0.0,0.0,-9.7,0
42.391,736,0.4824,0.489,52.37,,36.55,23.06,15.39,0.0416,0.0173,0.0041,-0.0179,0.0024,0.0016,872.0,0.000188,2.5,0.005014,0.0,0.0,9.4e-05,2.4,0.001966,0.0,0.0,-13.4,0
42.47,737,0.5044,0.489,52.27,,36.55,22.26,15.39,0.0313,0.0173,0.0026,-0.0162,0.0024,0.0016,869.0,0.000188,2.5,0.005008,0.0,0.0,9.4e-05,2.4,0.001962,0.0,0.0,-9.8,0
42.509,738,0.4878,0.489,52.22,,36.55,23.5,15.39,0.0229,0.0173,0.0023,-0.0174,0.0024,0.0016,869.0,0.000188,2.5,0.005001,0.0,0.0,9.4e-05,2.4,0.001957,0.0,0.0,-6.9,0
42.575,739,0.4905,0.489,52.14,,36.55,23.3,15.39,0.0383,0.0173,0.0041,-0.0165,0.0024,0.0016,869.0,0.000187,2.5,0.004993,0.0,0.0,9.4e-05,2.4,0.001952,0.0,0.0,-12.5,0
42.653,740,0.4811,0.489,52.05,,36.55,22.49,15.39,0.0166,0.0173,0.0013,-0.0142,0.0025,0.0016,869.0,0.000187,2.5,0.004984,0.0,0.0,9.3e-05,2.4,0.001947,0.0,0.0,-3.6,0
42.692,741,0.4768,0.489,52.0,,36.55,22.0,15.39,0.0069,0.0173,0.0001,-0.0136,0.0025,0.0016,869.0,0.000187,2.5,0.004974,0.0,0.0,9.3e-05,2.4,0.001942,0.0,0.0,-0.9,0
42.732,742,0.4592,0.489,51.95,,36.55,23.2,15.39,0.0164,0.0173,0.0017,-0.0129,0.0025,0.0016,869.0,0.000186,2.5,0.004963,0.0,0.0,9.3e-05,2.4,0.001936,0.0,0.0,-3.6,0
42.783,743,0.4694,0.489,51.89,,36.55,23.44,15.39,0.0113,0.0173,0.0014,-0.0137,0.0025,0.0016,869.0,0.000186,2.5,0.004951,0.0,0.0,9.3e-05,2.4,0.001929,0.0,0.0,-3.2,0
42.86,744,0.4721,0.489,51.8,,36.55,22.72,15.39,0.0181,0.0173,-0.0011,-0.0143,0.0025,0.0016,864.0,0.000186,2.5,0.004938,0.0,0.0,9.2e-05,2.4,0.001923,0.0,0.0,4.5,0
42.938,745,0.4671,0.489,51.7,,36.55,22.08,15.39,0.0163,0.0173,-0.0011,-0.0149,0.0025,0.0016,858.0,0.000185,2.5,0.004923,0.0,0.0,9.2e-05,2.4,0.001916,0.0,0.0,4.1,0
42.975,746,0.4723,0.489,51.66,,36.55,23.45,15.39,0.0188,0.0173,-0.0013,-0.0146,0.0025,0.0016,863.0,0.000185,2.5,0.004908,0.0,0.0,9.2e-05,2.4,0.001908,0.0,0.0,5.5,0
43.056,747,0.4623,0.489,51.56,,36.55,22.4,15.39,0.0215,0.0173,-0.0017,-0.0142,0.0025,0.0016,859.0,0.000184,2.5,0.004891,0.0,0.0,9.1e-05,2.4,0.0019,0.0,0.0,7.3,0
43.081,748,0.4578,0.489,51.53,,36.55,21.94,15.39,0.0213,0.0173,-0.0019,-0.0153,0.0025,0.0016,859.0,0.000184,2.5,0.004874,0.0,0.0,9.1e-05,2.4,0.001892,0.0,0.0,7.8,0
43.134,749,0.459,0.489,51.47,,36.55,22.33,15.39,0.0134,0.0173,-0.0008,-0.0139,0.0025,0.0016,866.0,0.000183,2.5,0.004855,0.0,0.0,9.1e-05,2.4,0.001884,0.0,0.0,4.1,0
43.2,750,0.4687,0.489,51.39,,36.55,22.64,15.39,0.0071,0.0173,0.0007,-0.0146,0.0025,0.0015,869.0,0.000182,2.5,0.004836,0.0,0.0,9e-05,2.4,0.001875,0.0,0.0,-1.4,0
43.251,751,0.4807,0.489,51.33,,36.55,21.98,15.39,0.0083,0.0173,0.0001,-0.0159,0.0025,0.0015,869.0,0.000182,2.5,0.004815,0.0,0.0,9e-05,2.4,0.001866,0.0,0.0,-0.9,0
43.29,752,0.4847,0.489,51.28,,36.55,22.38,15.39,0.0123,0.0173,0.0009,-0.0155,0.0025,0.0015,864.0,0.000181,2.5,0.004794,0.0,0.0,8.9e-05,2.4,0.001856,0.0,0.0,-2.3,0
43.356,753,0.4747,0.489,51.2,78.83,36.55,22.91,15.39,0.0157,0.0173,0.0011,-0.0162,0.0025,0.0015,869.0,0.00018,2.5,0.004771,0.0,0.0,8.9e-05,2.4,0.001846,0.0,0.0,-3.7,0
43.447,754,0.4715,0.489,51.1,95.64,36.55,21.44,15.39,0.0088,0.0173,-0.0007,-0.0143,0.0025,0.0015,863.0,0.000179,2.5,0.004747,0.0,0.0,8.8e-05,2.4,0.001836,0.0,0.0,1.8,0
43.526,755,0.4833,0.489,51.0,,36.55,22.08,15.39,0.0127,0.0174,0.0009,-0.0164,0.0025,0.0015,869.0,0.000179,2.5,0.004723,0.0,0.0,8.8e-05,2.4,0.001825,0.0,0.0,-3.3,0
43.563,756,0.4815,0.489,50.96,,36.55,22.09,15.39,0.0137,0.0174,-0.0006,-0.0154,0.0025,0.0015,869.0,0.000178,2.5,0.004697,0.0,0.0,8.7e-05,2.4,0.001814,0.0,0.0,1.9,0
43.669,757,0.4632,0.4959,50.84,,36.55,21.71,15.39,0.0113,0.0174,0.0,-0.0169,0.0024,0.0015,859.0,0.000177,2.5,0.004671,0.0,0.0,8.7e-05,2.4,0.001803,0.0,0.0,0.5,0
43.719,758,0.4647,0.4959,50.78,,36.55,21.18,15.39,0.021,0.0174,-0.0016,-0.0159,0.0024,0.0015,861.0,0.000176,2.6,0.004643,0.0,0.0,8.6e-05,2.4,0.001792,0.0,0.0,5.1,0
43.746,759,0.4635,0.4959,50.75,,36.55,22.75,15.39,0.019,0.0174,-0.0016,-0.0164,0.0024,0.0015,863.0,0.000175,2.6,0.004615,0.0,0.0,8.6e-05,2.4,0.00178,0.0,0.0,5.0,0
43.798,760,0.482,0.4959,50.69,,36.55,21.15,15.39,0.0291,0.0174,-0.0022,-0.016,0.0024,0.0015,861.0,0.000174,2.6,0.004586,0.0,0.0,8.5e-05,2.4,0.001768,0.0,0.0,9.6,0
43.839,761,0.4717,0.4959,50.64,,36.55,22.02,15.39,0.0351,0.0174,-0.0031,-0.0169,0.0024,0.0015,853.0,0.000173,2.6,0.004556,0.0,0.0,8.4e-05,2.4,0.001756,0.0,0.0,12.2,0
43.902,762,0.4778,0.4959,50.57,,36.55,22.39,15.39,0.0099,0.0174,-0.0012,-0.0171,0.0024,0.0015,859.0,0.000172,2.6,0.004525,0.0,0.0,8.4e-05,2.4,0.001743,0.0,0.0,3.2,0
43.954,763,0.4809,0.4959,50.51,,36.55,21.35,15.39,0.0314,0.0174,-0.0027,-0.0172,0.0024,0.0015,856.0,0.000171,2.6,0.004493,0.0,0.0,8.3e-05,2.4,0.00173,0.0,0.0,10.1,0
43.993,764,0.468,0.4959,50.46,,36.55,22.23,15.39,0.0344,0.0173,-0.0033,-0.0157,0.0024,0.0015,855.0,0.00017,2.6,0.00446,0.0,0.0,8.3e-05,2.4,0.001717,0.0,0.0,12.3,0
44.07,765,0.489,0.4968,50.37,96.35,36.55,22.33,15.39,0.0137,0.0173,-0.0008,-0.0158,0.0024,0.0015,859.0,0.000169,2.6,0.004427,0.0,0.0,8.2e-05,2.4,0.001704,0.0,0.0,4.2,0
44.175,766,0.4794,0.4968,50.26,98.98,36.55,21.59,15.39,0.0178,0.0173,-0.0015,-0.0164,0.0024,0.0015,856.0,0.000168,2.6,0.004392,0.0,0.0,8.1e-05,2.4,0.00169,0.0,0.0,6.4,0
44.294,767,0.4845,0.4968,50.12,,36.55,21.43,15.39,0.0255,0.0173,-0.0025,-0.0161,0.0024,0.0015,855.0,0.000167,2.6,0.004357,0.0,0.0,8.1e-05,2.4,0.001676,0.0,0.0,8.7,0
44.372,768,0.4669,0.4968,50.03,,36.55,23.92,15.39,0.0158,0.0173,-0.0005,-0.0166,0.0024,0.0015,859.0,0.000165,2.6,0.004322,0.0,0.0,8e-05,2.4,0.001662,0.0,0.0,2.8,0
44.449,769,0.459,0.4979,49.95,,36.55,21.71,15.39,0.0209,0.0173,-0.0015,-0.0149,0.0024,0.0015,861.0,0.000164,2.6,0.004285,0.0,0.0,7.9e-05,2.4,0.001648,0.0,0.0,5.5,0
44.46,770,0.4752,0.4979,49.93,,36.55,23.08,15.39,0.0154,0.0173,-0.0007,-0.016,0.0024,0.0015,858.0,0.000163,2.6,0.004248,0.0,0.0,7.8e-05,2.4,0.001633,0.0,0.0,4.1,0
44.486,771,0.4717,0.4979,49.9,,36.55,22.21,15.39,0.0126,0.0173,0.0007,-0.015,0.0024,0.0015,861.0,0.000162,2.6,0.00421,0.0,0.0,7.8e-05,2.4,0.001619,0.0,0.0,-0.5,0
44.525,772,0.4592,0.4979,49.86,95.09,36.55,22.54,15.39,0.0135,0.0173,-0.0015,-0.0146,0.0024,0.0015,861.0,0.000161,2.6,0.004172,0.0,0.0,7.7e-05,2.4,0.001604,0.0,0.0,5.5,0
44.566,773,0.4689,0.4979,49.81,,36.55,22.73,15.39,0.0193,0.0173,-0.0013,-0.0142,0.0024,0.0015,859.0,0.000159,2.6,0.004132,0.0,0.0,7.6e-05,2.4,0.001589,0.0,0.0,5.5,0
44.618,774,0.4825,0.4979,49.76,,36.55,21.56,15.39,0.0256,0.0173,-0.002,-0.0154,0.0024,0.0015,863.0,0.000158,2.6,0.004093,0.0,0.0,7.5e-05,2.4,0.001574,0.0,0.0,7.3,0
44.657,775,0.4632,0.4979,49.71,,36.55,22.6,15.39,0.0216,0.0173,-0.002,-0.0166,0.0024,0.0015,856.0,0.000157,2.6,0.004052,0.0,0.0,7.5e-05,2.4,0.001559,0.0,0.0,6.9,0
44.696,776,0.48,0.4987,49.67,,36.55,22.42,15.39,0.011,0.0173,-0.0009,-0.0156,0.0024,0.0015,859.0,0.000155,2.6,0.004011,0.0,0.0,7.4e-05,2.4,0.001543,0.0,0.0,3.7,0
44.814,777,0.4615,0.4987,49.54,,36.55,22.64,15.39,0.0065,0.0173,-0.0001,-0.0161,0.0024,0.0015,861.0,0.000154,2.6,0.00397,0.0,0.0,7.3e-05,2.4,0.001528,0.0,0.0,0.0,0
44.897,778,0.4829,0.4987,49.45,,36.55,22.4,15.39,0.0082,0.0173,0.0011,-0.0164,0.0024,0.0015,867.0,0.000153,2.6,0.003928,0.0,0.0,7.2e-05,2.4,0.001512,0.0,0.0,-2.8,0
44.917,779,0.487,0.4987,49.42,,36.55,22.98,15.39,0.0108,0.0173,0.0013,-0.0146,0.0024,0.0015,869.0,0.000151,2.6,0.003886,0.0,0.0,7.2e-05,2.4,0.001497,0.0,0.0,-3.7,0
44.995,780,0.4688,0.4987,49.34,94.77,36.55,22.38,15.39,0.0139,0.0173,0.0016,-0.0146,0.0024,0.0015,869.0,0.00015,2.6,0.003843,0.0,0.0,7.1e-05,2.4,0.001481,0.0,0.0,-5.1,0
45.05,781,0.481,0.4987,49.28,,36.55,23.37,15.39,0.0172,0.0173,0.0018,-0.0157,0.0024,0.0015,869.0,0.000148,2.6,0.0038,0.0,0.0,7e-05,2.4,0.001465,0.0,0.0,-6.0,0
45.114,782,0.4789,0.4987,49.21,,36.55,21.97,15.39,0.0104,0.0173,0.0011,-0.0147,0.0024,0.0015,867.0,0.000147,2.6,0.003756,0.0,0.0,6.9e-05,2.4,0.001449,0.0,0.0,-3.7,0
45.151,783,0.4511,0.4987,49.17,,36.55,23.32,15.39,0.0244,0.0173,0.0017,-0.0125,0.0024,0.0015,869.0,0.000146,2.6,0.003712,0.0,0.0,6.9e-05,2.4,0.001433,0.0,0.0,-6.0,0
45.204,784,0.4268,0.4936,49.11,,36.55,23.68,15.39,0.0216,0.0173,0.002,-0.0121,0.0024,0.0015,869.0,0.000144,2.6,0.003668,0.0,0.0,6.8e-05,2.4,0.001417,0.0,0.0,-7.4,0
45.243,785,0.451,0.4936,49.07,,36.55,23.99,15.39,0.0183,0.0173,0.0011,-0.0131,0.0024,0.0015,869.0,0.000143,2.6,0.003624,0.0,0.0,6.7e-05,2.4,0.001401,0.0,0.0,-4.2,0
45.268,786,0.4466,0.4936,49.04,,36.55,26.93,15.39,0.0263,0.0173,0.0024,-0.0144,0.0024,0.0015,870.0,0.000141,2.6,0.003579,0.0,0.0,6.6e-05,2.4,0.001385,0.0,0.0,-8.7,0
45.388,787,0.4621,0.4936,48.91,,36.55,23.05,15.39,0.0221,0.0173,0.0017,-0.0144,0.0024,0.0015,872.0,0.00014,2.6,0.003534,0.0,0.0,6.5e-05,2.4,0.001369,0.0,0.0,-6.4,0
45.519,788,0.4697,0.4936,48.77,,36.55,23.7,15.39,0.0217,0.0173,0.0016,-0.016,0.0024,0.0015,870.0,0.000138,2.6,0.003489,0.0,0.0,6.5e-05,2.4,0.001353,0.0,0.0,-5.5,0
45.622,789,0.489,0.4936,48.66,,36.55,21.97,15.39,0.0072,0.0173,-0.0005,-0.0162,0.0024,0.0015,869.0,0.000137,2.6,0.003444,0.0,0.0,6.4e-05,2.4,0.001337,0.0,0.0,1.4,0
45.66,790,0.4797,0.4936,48.62,,36.55,21.44,15.39,0.0124,0.0173,-0.0005,-0.0144,0.0024,0.0015,869.0,0.000135,2.6,0.003399,0.0,0.0,6.3e-05,2.4,0.001321,0.0,0.0,1.4,0
45.699,791,0.484,0.4936,48.58,,36.55,21.13,15.39,0.018,0.0173,-0.0016,-0.0143,0.0024,0.0015,863.0,0.000134,2.6,0.003353,0.0,0.0,6.2e-05,2.4,0.001305,0.0,0.0,6.4,0
45.713,792,0.4807,0.4936,48.56,,36.55,21.59,15.39,0.0191,0.0173,-0.0014,-0.0159,0.0024,0.0015,858.0,0.000132,2.6,0.003308,0.0,0.0,6.2e-05,2.4,0.001289,0.0,0.0,6.4,0
45.739,793,0.4801,0.4936,48.54,,36.55,21.98,15.39,0.0238,0.0173,-0.0017,-0.0139,0.0024,0.0015,863.0,0.000131,2.6,0.003263,0.0,0.0,6.1e-05,2.4,0.001273,0.0,0.0,7.2,0
45.794,794,0.4772,0.4936,48.48,,36.55,22.16,15.39,0.014,0.0173,-0.0007,-0.0147,0.0024,0.0015,863.0,0.00013,2.6,0.003218,0.0,0.0,6e-05,2.4,0.001257,0.0,0.0,4.5,0
45.869,795,0.493,0.4936,48.4,,36.55,21.96,15.39,0.0138,0.0173,-0.0007,-0.0144,0.0024,0.0015,866.0,0.000128,2.6,0.003173,0.0,0.0,6e-05,2.4,0.001242,0.0,0.0,4.1,0
45.909,796,0.476,0.4936,48.36,,36.55,20.92,15.39,0.0299,0.0173,-0.0025,-0.0137,0.0024,0.0015,859.0,0.000127,2.6,0.003128,0.0,0.0,5.9e-05,2.4,0.001226,0.0,0.0,9.5,0
46.012,797,0.488,0.4936,48.25,,36.55,21.76,15.39,0.0181,0.0173,-0.0017,-0.0145,0.0024,0.0015,863.0,0.000125,2.6,0.003083,0.0,0.0,5.8e-05,2.4,0.001211,0.0,0.0,7.3,0
46.052,798,0.4803,0.4936,48.21,,36.55,22.71,15.39,0.0153,0.0173,-0.0012,-0.0144,0.0024,0.0015,858.0,0.000124,2.6,0.003038,0.0,0.0,5.7e-05,2.4,0.001196,0.0,0.0,5.4,0
46.107,799,0.4747,0.4936,48.15,,36.55,22.25,15.39,0.0151,0.0173,-0.0008,-0.0145,0.0024,0.0015,864.0,0.000122,2.6,0.002994,0.0,0.0,5.7e-05,2.4,0.001181,0.0,0.0,4.5,0
46.184,800,0.4769,0.4936,48.07,,36.55,22.43,15.39,0.007,0.0173,-0.0004,-0.0146,0.0024,0.0015,867.0,0.000121,2.6,0.00295,0.0,0.0,5.6e-05,2.4,0.001166,0.0,0.0,1.8,0
46.247,801,0.4887,0.4936,48.0,,36.55,21.3,15.39,0.0117,0.0174,-0.0007,-0.0144,0.0024,0.0015,867.0,0.000119,2.6,0.002906,0.0,0.0,5.5e-05,2.4,0.001151,0.0,0.0,2.7,0
46.261,802,0.4685,0.4936,47.99,,36.55,24.47,15.39,0.0196,0.0173,0.0024,-0.0143,0.0024,0.0015,870.0,0.000118,2.6,0.002863,0.0,0.0,5.5e-05,2.4,0.001137,0.0,0.0,-6.0,0
46.299,803,0.4726,0.4936,47.95,,36.55,22.9,15.39,0.0234,0.0174,0.0014,-0.0146,0.0024,0.0015,869.0,0.000116,2.6,0.00282,0.0,0.0,5.4e-05,2.4,0.001123,0.0,0.0,-3.6,0
46.338,804,0.472,0.4936,47.91,,36.55,24.57,15.39,0.0228,0.0173,0.0019,-0.0155,0.0024,0.0015,869.0,0.000115,2.6,0.002778,0.0,0.0,5.3e-05,2.4,0.001109,0.0,0.0,-4.1,0
46.406,805,0.4864,0.4936,47.84,,36.55,23.44,15.39,0.0253,0.0173,0.002,-0.0144,0.0024,0.0015,869.0,0.000113,2.6,0.002736,0.0,0.0,5.3e-05,2.4,0.001095,0.0,0.0,-6.4,0
46.498,806,0.4764,0.4936,47.74,,36.55,23.52,15.39,0.0333,0.0173,0.0028,-0.0151,0.0024,0.0015,869.0,0.000112,2.6,0.002694,0.0,0.0,5.2e-05,2.4,0.001081,0.0,0.0,-8.3,0
46.601,807,0.4634,0.4936,47.64,,36.55,23.88,15.39,0.0333,0.0174,0.0033,-0.0143,0.0024,0.0015,870.0,0.000111,2.6,0.002653,0.0,0.0,5.1e-05,2.4,0.001068,0.0,0.0,-9.1,0
46.641,808,0.464,0.4936,47.6,,36.55,24.11,15.39,0.0477,0.0174,0.0045,-0.0133,0.0024,0.0015,869.0,0.000109,2.6,0.002613,0.0,0.0,5.1e-05,2.4,0.001055,0.0,0.0,-14.2,0
46.693,809,0.465,0.4936,47.54,,36.55,24.27,15.39,0.0826,0.0174,0.0083,-0.0123,0.0024,0.0015,882.0,0.000108,2.6,0.002573,0.0,0.0,5e-05,2.4,0.001042,0.0,0.0,-27.5,1
46.733,810,0.4397,0.4936,47.5,,36.55,24.7,15.39,0.0913,0.0174,0.0075,-0.0119,0.0024,0.0015,882.0,0.000106,2.6,0.002534,0.0,0.0,5e-05,2.4,0.00103,0.0,0.0,-29.7,1
46.774,811,0.4387,0.4936,47.46,,36.55,29.03,17.23,0.1155,0.0174,0.0088,-0.0121,0.0024,0.0015,882.0,0.000105,2.6,0.002496,0.0,0.0,4.9e-05,2.0,0.001018,0.0,0.0,-37.7,1
46.85,812,0.4471,0.4921,47.39,,36.55,,17.23,0.2071,0.0174,0.0133,-0.0176,0.0024,0.0015,,0.000104,2.6,0.002458,0.0,0.0,4.9e-05,2.0,0.001006,0.0,0.0,-70.4,1
46.916,813,0.4479,0.4921,47.32,,36.55,,17.23,0.2759,0.0174,0.0132,-0.0208,0.0024,0.0015,,0.000102,2.6,0.002421,0.0,0.0,4.8e-05,2.0,0.000995,0.0,0.0,-88.3,1
46.993,814,0.5069,0.4921,47.24,,36.55,22.04,17.23,0.2132,0.0174,0.0075,-0.0235,0.0024,0.0015,,0.000101,2.6,0.002384,0.0,0.0,4.8e-05,2.0,0.000983,0.0,0.0,-61.4,1
47.032,815,0.5008,0.4921,47.2,,36.55,23.02,17.23,0.1908,0.0174,0.0071,-0.0225,0.0024,0.0015,,0.0001,2.6,0.002349,0.0,0.0,4.7e-05,2.0,0.000973,0.0,0.0,-57.2,1
